token1	token2	token3	weight
تاۋىپ	الدىم	راحىمەت	12
تاۋىپ	الدىم	دەيدى	15
تاۋىپ	اتىپ	قوي	18
تاۋىپ	اتىپ	بەر	11
تاۋىپ	اتىپ	بەرەيىن	9
تاۋىپ	اتىپ	بەرشى	13
تاۋىپ	بەرە	سال	18
تاۋىپ	بەرە	الماي	13
تاۋىپ	بەرە	المادىم	28
تاۋىپ	بەرە	تۇرشى	17
تاۋىپ	بەرە	سالشى	19
تاۋىپ	بەرە	الاسىڭبا	10
تاۋىپ	بەرە	الاسىزبا	18
تاۋىپ	بەرە	المايمىن	27
تاۋىپ	بەرەيىن	جانىم	17
تاۋىپ	بەرەيىن	دەپ	9
تاۋىپ	بەرەيىن	دەيدى	14
تاۋىپ	بەرەيىن	دەگەن	18
تاۋىپ	بەرەيىن	بولاما	12
تاۋىپ	بەرەيىن	دەگەم	20
تاۋىپ	الايىن	دەپ	4
تاۋىپ	الايىن	سودان	14
تاۋىپ	الدىڭ	عوي	6
تاۋىپ	الدىڭ	دەپ	13
تاۋىپ	توي	جاساپ	3
تاۋىپ	العان	عوي	23
تاۋىپ	العان	ەكەن	19
تاۋىپ	العان	ادام	20
تاۋىپ	العان	سوڭ	18
تاۋىپ	العان	شىعار	21
تاۋىپ	العان	ەكەنسىڭ	18
تاۋىپ	العان	بولساڭ	20
تاۋىپ	العان	بولدىڭ	19
تاۋىپ	العان	شىعارسىڭ	17
تاۋىپ	العان	جوقسىڭبا	16
تاۋىپ	العان	سياقتى	28
تاۋىپ	العان	كىسىلەر	19
تاۋىپ	العان	ادامىڭ	27
تاۋىپ	العان	ۇقسايسىڭ	28
تاۋىپ	بەرەم	عوي	11
تاۋىپ	بەرەم	دەپ	7
تاۋىپ	بەرەم	دەيدى	15
تاۋىپ	بەرەم	دەگەن	15
تاۋىپ	بەرشى	جانىم	16
تاۋىپ	بەرشى	دەپ	17
تاۋىپ	بەرشى	بىر	25
تاۋىپ	بەرشى	ەرتەڭ	29
تاۋىپ	بەرشى	ماعان	32
تاۋىپ	بەرشى	دەيدى	26
تاۋىپ	بەرشى	دوسىم	26
تاۋىپ	بەرشى	بولاما	7
تاۋىپ	بەرشى	كەرەك	32
تاۋىپ	بەرشى	قاتتى	28
تاۋىپ	بەرشى	مەن	39
تاۋىپ	بەرشى	تەز	38
تاۋىپ	بەرەدى	عوي	7
تاۋىپ	بەرەدى	دەپ	8
تاۋىپ	بەرسىن	دەپ	1
تاۋىپ	الام	عوي	3
تاۋىپ	بەرەتىن	بولدى	9
تاۋىپ	بەرەتىن	شىعار	9
تاۋىپ	بەرەتىن	ەدىم	11
تاۋىپ	بەرەمىن	عوي	9
تاۋىپ	بەرەمىن	دەپ	8
تاۋىپ	بەرەمىن	جانىم	13
تاۋىپ	الادى	عوي	9
تاۋىپ	الادى	ەكەن	11
تاۋىپ	الادى	ەكەنسىڭ	7
تاۋىپ	بەرسە	بولدى	1
تاۋىپ	بەرسەڭ	دەپ	14
تاۋىپ	بەرسەڭ	جاقسى	12
تاۋىپ	بەرسەڭ	بولدى	9
تاۋىپ	بەرسەڭ	بولاما	11
تاۋىپ	الامىن	عوي	3
تاۋىپ	الساڭ	جاقسى	11
تاۋىپ	الساڭ	بولدى	5
تاۋىپ	الساڭ	بولادى	15
تاۋىپ	بەردىم	عوي	3
تاۋىپ	السام	جاقسى	1
تاۋىپ	الاسىڭ	عوي	4
تاۋىپ	الاسىڭ	وسى	11
تاۋىپ	بەرەسىڭ	عوي	2
تاۋىپ	بەرىڭىزدەرشى	راحىمەت	2
تاۋىپ	بەرىڭىزدەرشى	رەنجىمەي	13
تاۋىپ	الىپتى	عوي	5
تاۋىپ	الىپتى	دەپ	8
تاۋىپ	الپتى	عوي	5
تاۋىپ	الپتى	دەپ	7
تاۋىپ	الدىما	دەپ	2
تاۋىپ	السىن	دەپ	2
تاۋىپ	بەرىڭدەر	دەپ	3
تاۋىپ	بەرمەسەڭ	بولمادى	2
تاۋىپ	الىپسىڭ	عوي	1
تاۋىپ	بەرسەڭىزدەر	راحىمەت	1
تاۋىپ	الپسىڭ	عوي	1
تاۋىپ	العانسىڭ	عوي	1
تاۋىپ	بەرڭىزدەرشى	راحىمەت	1
جۇرمىن	عوي	جانىم	5
جۇرمىن	عوي	مەن	33
جۇرمىن	عوي	سول	26
جۇرمىن	عوي	سەن	33
جۇرمىن	عوي	ەندى	40
جۇرمىن	عوي	ساعان	37
جۇرمىن	عوي	دوسىم	35
جۇرمىن	عوي	ايتەۋ	29
جۇرمىن	عوي	بىر	40
جۇرمىن	عوي	سەنى	35
جۇرمىن	جانىم	سول	7
جۇرمىن	جانىم	سەنى	14
جۇرمىن	جانىم	تاتتىم	18
جۇرمىن	دەپ	ەدىڭ	9
جۇرمىن	ەكى	كۇن	4
جۇرمىن	وسى	كەزدە	3
جۇرمىن	دەيدى	عوي	1
جۇرمىن	دەگەن	سوڭ	1
الاي	الاي	الاي	3
الايىن	جانىم	سول	7
الايىن	جانىم	بولاما	6
الايىن	دەپ	جانىم	67
الايىن	دەپ	بىر	62
الايىن	دەپ	جاتىر	42
الايىن	دەپ	جاتىرمىن	14
الايىن	دەپ	وتىرمىن	11
الايىن	دەپ	كەتىپ	55
الايىن	دەپ	كەلدىم	47
الايىن	دەپ	ەدىم	8
الايىن	دەپ	جۇرمىن	30
الايىن	دەپ	تۇرمىن	17
الايىن	دەپ	سوعان	62
الايىن	دەپ	ويلاپ	42
الايىن	دەپ	بارسام	58
الايىن	دەپ	كەلگەم	49
الايىن	دەپ	بارعام	62
الايىن	دەپ	ويلاعام	60
الايىن	دەپ	ەدى	66
الايىن	دەپ	ەدىڭ	65
الايىن	دەپ	ۇمىتىپ	67
الايىن	دەپ	جۇرگەم	65
الايىن	سودان	كەيىن	3
الايىن	دەيدى	عوي	2
الايىن	دەگەن	ەدىم	4
الايىن	بولاما	جانىم	1
الايىن	دەسەم	جوق	20
الايىن	دەسەم	اقشا	11
الايىن	دەسەم	جەتپەي	16
الايىن	دەسەم	اقشام	15
الايىن	دەسەم	ۇيالىپ	20
الايىن	دەدىم	عوي	1
الايىن	دەگەم	عوي	13
الايىن	دەگەم	جانىم	20
الايىن	دەگەم	وعان	16
الايىن	دەگەم	سوعان	17
الايىن	دەگەم	بىر	23
الايىن	دەگەم	ەرتەڭ	21
الايىن	دەگەنىم	عوي	1
بارا	عوي	جانىم	3
بارا	جاتىر	عوي	12
بارا	جاتىر	دەپ	23
بارا	جاتىر	ەكەن	8
بارا	جاتىر	ەدى	17
بارا	جاتىر	ەكەنسىڭ	18
بارا	جاتىر	ەدىڭ	14
بارا	جاتىر	ەدىم	18
بارا	جاتىرسىڭ	عوي	4
بارا	جاتىرمىن	عوي	10
بارا	جاتىرمىن	جانىم	8
بارا	جاتىرمىن	دەپ	12
بارا	جاتىرمىن	دەيدى	17
بارا	بەر	جانىم	18
بارا	بەر	مەن	11
بارا	بەر	دەپ	15
بارا	بەر	بولدى	18
بارا	بەر	وندا	18
بارا	بەر	مەندە	19
بارا	بەر	دەيدى	19
بارا	بەر	دەدىم	20
بارا	الماي	جاتىرمىن	14
بارا	الماي	وتىرمىن	34
بارا	الماي	قالدى	31
بارا	الماي	كەتتىم	49
بارا	الماي	قالدىم	6
بارا	الماي	جۇرمىن	42
بارا	الماي	ۇيات	49
بارا	الماي	تۇرمىن	41
بارا	الماي	قالعان	44
بارا	الماي	جاتىرمىز	36
بارا	الماي	قالىپ	43
بارا	الماي	قالدىق	16
بارا	الماي	قالاتىن	33
بارا	الماي	قالسام	35
بارا	الماي	قالامىن	52
بارا	الماي	قالامبا	48
بارا	الماي	قالادى	56
بارا	الماي	قالام	51
بارا	الماي	قالعام	50
بارا	جاتقان	جوق	15
بارا	جاتقان	سوڭ	16
بارا	جاتقان	شىعار	16
بارا	جاتقان	سياقتى	14
بارا	جاتقان	جوقسىڭبا	18
بارا	بەرەم	عوي	2
بارا	بەرەدى	عوي	6
بارا	بەرەمىن	عوي	2
بارا	المايمىن	عوي	5
بارا	المايمىن	جانىم	19
بارا	المايمىن	دەپ	14
بارا	المايمىن	دەيدى	19
بارا	المايمىن	دەدىم	23
بارا	المايمىن	ەرتەڭ	31
بارا	المايمىن	رەنجىمە	26
بارا	بەرسەڭ	بولدى	3
بارا	المادىم	عوي	10
بارا	المادىم	دەپ	15
بارا	المادىم	ۇيات	14
بارا	المادىم	رەنجىمە	14
بارا	المايدى	عوي	11
بارا	المايدى	ەكەن	10
بارا	المايدى	ەكەم	9
بارا	المايدى	دەپ	15
بارا	سالايىن	دەپ	5
بارا	سالايىن	دەسەم	13
بارا	سالايىن	دەگەم	11
بارا	المايتىن	بولدى	27
بارا	المايتىن	بولىپ	16
بارا	المايتىن	بولدىم	5
بارا	المايتىن	بولدىق	14
بارا	المايتىن	سياقتىمىن	22
بارا	المايتىن	ۇقسايمىن	28
بارا	المايتىن	وقشايمىن	19
بارا	سالام	عوي	1
بارا	جاتقام	جوق	2
بارا	بەرىڭدەر	مەن	5
بارا	المايىم	عوي	4
بارا	سالامىن	عوي	1
بارا	سالايىق	دەپ	5
بارا	المايمىز	عوي	5
بارا	المايمىز	دەپ	8
بارا	سالامىز	عوي	1
بارا	سالساق	بولادى	7
بارام	عوي	جانىم	7
بارام	عوي	دەپ	18
بارام	عوي	بىر	27
بارام	عوي	سول	30
بارام	عوي	دەيمىن	12
بارام	عوي	ساعان	29
بارام	جانىم	سول	8
بارام	دەپ	جاتىر	17
بارام	دەپ	تۇر	38
بارام	دەپ	سودان	51
بارام	دەپ	جاتىرمىن	48
بارام	دەپ	ايتىپ	24
بارام	دەپ	وتىر	18
بارام	دەپ	وتىرمىن	28
بارام	دەپ	كەتتى	41
بارام	دەپ	كەتىپ	31
بارام	دەپ	ەدى	29
بارام	دەپ	جۇر	34
بارام	دەپ	ايتتى	45
بارام	دەپ	شىعىپ	50
بارام	دەپ	قويدىم	32
بارام	دەپ	ەدىم	35
بارام	دەپ	تۇرمىن	46
بارام	دەپ	جاتقان	28
بارام	دەپ	قويىپ	33
بارام	دەپ	كەتكەن	36
بارام	دەپ	جۇرگەن	36
بارام	دەپ	ەدىڭ	19
بارام	دەپ	وتىرعان	28
بارام	دەپ	قويعام	45
بارام	دەپ	تۇرىپ	51
بارام	دەپ	بارا	50
بارام	دەپ	ايتا	48
بارام	دەپ	ويلاپ	35
بارام	دەپ	تۇرعان	49
بارام	بىر	كۇنى	5
بارام	بىر	ەكى	8
بارام	سول	كەزدە	2
بارام	دەيدى	عوي	4
بارام	دەگەن	سوڭ	7
بارام	بىراز	تۇرىپ	3
بارام	از	تۇرىپ	3
بارام	دەسەم	بارام	1
بارام	بارام	دەپ	11
بارام	بارام	بارام	2
بارام	دەدى	عوي	3
بارام	دەدىم	عوي	2
بارام	دەسەڭ	بولدى	6
بارام	دەدىڭ	عوي	1
ۇيات	جوق	ەكەن	4
ۇيات	بولدى	عوي	4
ۇيات	بولدى	جانىم	37
ۇيات	بولدى	مەن	45
ۇيات	بولدى	دەپ	39
ۇيات	بولدى	بىر	61
ۇيات	بولدى	سول	70
ۇيات	بولدى	سەن	77
ۇيات	بولدى	ەندى	56
ۇيات	بولدى	راحىمەت	66
ۇيات	بولدى	قوي	55
ۇيات	بولدى	يا	58
ۇيات	بولدى	ەرتەڭ	69
ۇيات	بولدى	بۇگىن	66
ۇيات	بولدى	مەندە	70
ۇيات	بولدى	ەكى	78
ۇيات	بولدى	سەنى	76
ۇيات	بولدى	ساعان	77
ۇيات	بولدى	دوسىم	43
ۇيات	بولدى	يە	78
ۇيات	بولدى	قاربالاس	70
ۇيات	بولدى	كوپ	71
ۇيات	بولدى	كەشە	64
ۇيات	بولدى	قايتا	59
ۇيات	بولدى	انا	76
ۇيات	بولدى	اعا	56
ۇيات	بولدى	اۋ	77
ۇيات	بولدى	جەجە	67
ۇيات	بولدى	ەمەسپە	64
ۇيات	بولدى	قاتە	60
ۇيات	بولدى	قۇرسىن	70
ۇيات	بولدى	سەنەن	46
ۇيات	بولدى	ۇمىتىپ	71
ۇيات	بولدى	رەنجىمە	35
ۇيات	بولدى	سەننەن	57
ۇيات	بولدى	ۋاعىندا	55
ۇيات	بولدى	كەشىر	57
ۇيات	بولدى	سىزدەن	44
ۇيات	بولدى	ىرەنجىمە	73
ۇيات	بولدى	رەنجمە	43
ۇيات	بولدى	وزىڭنەن	75
ۇيات	بولدى	رەنجىمەڭىز	60
ۇيات	بولدى	ۇزىڭنەن	78
ۇيات	بولدى	سزدەن	80
ۇيات	بولدى	دەيدى	77
ۇيات	بولدى	تاعى	78
ۇيات	بولدى	تۇندە	78
ۇيات	بولدى	بارا	67
ۇيات	بولدى	رەنجىپ	72
ۇيات	بولدى	سەندەردەن	79
ۇيات	بولدى	كەشىرىڭىز	72
ۇيات	بولدى	رەنجمەڭىز	80
ۇيات	ەكەن	جانىم	14
ۇيات	ەكەن	دەپ	16
ۇيات	ەكەن	قايتا	15
ۇيات	بولىپ	جاتىر	16
ۇيات	بولىپ	تۇر	21
ۇيات	بولىپ	كەتتى	9
ۇيات	بولىپ	قالدى	20
ۇيات	بولىپ	قالادى	23
ۇيات	بولىپ	قالاما	21
ۇيات	بولىپ	قالماسىن	18
ۇيات	بولىپ	جۇرمەسىن	8
ۇيات	بولىپ	كەتى	38
ۇيات	بولىپ	قالدىما	22
ۇيات	قوي	جانىم	15
ۇيات	قوي	مەن	28
ۇيات	قوي	دەپ	13
ۇيات	قوي	بولدى	19
ۇيات	قوي	بىر	31
ۇيات	قوي	ەندى	21
ۇيات	قوي	قايتىپ	42
ۇيات	قوي	دەيمىن	23
ۇيات	قوي	قۇرسىن	23
ۇيات	قوي	ەل	43
ۇيات	قوي	ەلدەن	38
ۇيات	قوي	سەن	41
ۇيات	قوي	دوسىم	42
ۇيات	قوي	مىنا	37
ۇيات	بولادى	عوي	6
ۇيات	بولادى	جانىم	20
ۇيات	بولادى	مەن	36
ۇيات	بولادى	دەپ	14
ۇيات	بولادى	بولدى	38
ۇيات	بولادى	ەكەن	36
ۇيات	بولادى	ەندى	38
ۇيات	بولادى	دەيدى	26
ۇيات	بولادى	دوسىم	46
ۇيات	بولادى	سەن	48
ۇيات	بولادى	قوي	44
ۇيات	بولادى	ۇيتىپ	47
ۇيات	اي	دەشى	4
ۇيات	دەگەن	نارسە	6
ۇيات	ەمەس	جانىم	7
ۇيات	بولاما	دەپ	2
ۇيات	بولاما	دەگەنىم	15
ۇيات	پا	دەپ	2
ۇيات	بوپ	كەتتى	7
ۇيات	بوپ	جۇرمەسىن	11
ۇيات	بولعان	ەكەن	3
ۇيات	بولعان	جوقپا	11
ۇيات	ەمەسپە	جانىم	13
ۇيات	ەمەسپە	دەپ	14
ۇيات	ەمەسپە	مەن	20
ۇيات	بولىپتى	عوي	2
ۇيات	بولسادا	ايتايىن	6
ۇيات	بولسادا	سۇرايىن	7
ۇيات	بولاتىن	بولدى	4
ۇيات	بولاتىن	شىعار	13
ۇيات	بولپتى	عوي	2
ۇيات	بولماسىن	دەپ	5
ۇيات	بولماسىن	دەگەنىم	11
ۇيات	بولماسىن	جانىم	16
تۇس	بولدى	عوي	2
تۇس	نەعىپ	جاتىرسىڭ	2
تۇس	بولىپ	كەتتى	6
تۇس	بولىپ	قالدى	13
تۇس	بولىپ	قويدى	14
تۇس	سودان	نەعىپ	3
تۇس	امان	ەسەن	5
تۇس	امان	جاتىرسىڭدارما	6
تۇس	امانشىلىق	پا	1
تۇس	امانسىڭبا	دەنساۋلىق	6
تۇس	كوڭىلدى	بولسىن	2
تۇس	كوڭىلدى	تۇسكى	14
تۇس	كور	جانىم	5
تۇس	كور	مەن	36
تۇس	كور	دەپ	65
تۇس	كور	وندا	33
تۇس	كور	ەرتەڭ	42
تۇس	كور	مەندە	46
تۇس	كور	مەنى	63
تۇس	كور	دوسىم	44
تۇس	كور	تۇن	16
تۇس	كور	ەرتەرەك	65
تۇس	كور	جايلى	48
تۇس	كور	ۇيقتادىم	54
تۇس	كور	التىنىم	62
تۇس	كور	تۇسىڭدە	10
تۇس	كور	تۇسڭدە	68
تۇس	كور	جان	66
تۇس	كور	جاقسى	58
تۇس	كور	تاڭەرتەڭ	67
تۇس	كورىپ	جاتىر	12
تۇس	تۇس	كوڭىلدى	1
تۇس	كۇر	جانىم	5
تۇس	كۇر	مەن	33
تۇس	كۇر	جاقسى	54
تۇس	كۇر	وندا	31
تۇس	كۇر	ەرتەڭ	36
تۇس	كۇر	مەندە	43
تۇس	كۇر	دوسىم	45
تۇس	كۇر	تۇن	17
تۇس	كۇر	جايلى	46
تۇس	كۇر	تۇسىڭدە	10
تۇس	كۇر	تۇسڭدە	56
تۇس	كۇر	مەنى	58
تۇس	كۇر	ۇيقتادىم	48
تۇس	قىزدار	امانسىڭدارما	3
تۇس	كۇڭىلدى	بولسىن	2
تۇس	كۇڭىلدى	تۇسكى	14
تۇس	كورە	عوي	1
تۇس	دوستار	امانسىڭدارما	1
تۇس	تۇسكى	اسىڭ	5
تۇس	تۇسكى	استارىڭ	11
تۇس	تۇسكى	استارىڭىز	12
تۇس	تۇسكى	اسىڭىز	19
تۇس	بولايىن	دەدى	4
تۇس	كورىڭىز	جانىم	9
تۇس	كورىڭىز	وندا	10
تۇس	كورىڭىز	تۇن	9
تۇس	كورىڭىز	تۇسىڭىزدە	18
تۇس	كورىڭىز	مەن	20
تۇس	كورىڭدەر	جاندارىم	6
تۇس	كورىڭدەر	تۇن	15
تۇس	كورىڭدەر	دوستار	10
كەلە	عوي	جانىم	3
كەلە	جاتىر	عوي	17
كەلە	جاتىر	دەپ	19
كەلە	جاتىر	ەكەن	4
كەلە	جاتىر	دەيدى	31
كەلە	جاتىر	مىن	28
كەلە	جاتىر	ەدى	41
كەلە	جاتىر	ەدىم	43
كەلە	جاتىر	ەكەنسىڭ	42
كەلە	جاتىر	ەدىڭ	50
كەلە	جاتىر	سىڭ	45
كەلە	جاتىر	مەكەن	52
كەلە	جاتىر	سىڭبا	19
كەلە	جاتىر	جانىم	56
كەلە	جاتىر	سونى	49
كەلە	جاتىرسىڭ	عوي	2
كەلە	جاتىرمىن	عوي	14
كەلە	جاتىرمىن	جانىم	13
كەلە	جاتىرمىن	دەپ	15
كەلە	جاتىرمىن	دەيدى	9
كەلە	جاتىرمىن	ۇيگە	29
كەلە	جاتىرمىن	دەگەن	19
كەلە	جاتىرمىن	جولدا	45
كەلە	جاتىرمىن	تاياپ	42
كەلە	قال	دەپ	7
كەلە	بەر	جانىم	11
كەلە	بەر	مەن	12
كەلە	بەر	دەپ	16
كەلە	بەر	وندا	17
كەلە	الماي	جاتىرمىن	15
كەلە	الماي	قالدى	11
كەلە	الماي	قالدىم	15
كەلە	الماي	جاتىر	19
كەلە	الماي	قالعان	19
كەلە	سالىپ	تاماق	15
كەلە	سالىپ	قاربالاس	17
كەلە	سالىپ	ۇيقتاپ	14
كەلە	سالىپ	ۇيىقتاپ	19
كەلە	جاتقان	جوق	20
كەلە	جاتقان	ادام	21
كەلە	جاتقان	شىعار	16
كەلە	جاتقان	تۋىلعان	20
كەلە	جاتقان	سياقتى	19
كەلە	جاتقان	توي	21
كەلە	جاتقان	سوڭ	22
كەلە	جاتقان	شىعارسىڭ	23
كەلە	جاتىرمىز	عوي	10
كەلە	جاتىرمىز	جانىم	15
كەلە	جاتىرمىز	دەپ	14
كەلە	جاتىرمىز	دەيدى	9
كەلە	بەرەدى	عوي	7
كەلە	بەرەدى	ەكەن	6
كەلە	سۇت	بار	13
كەلە	سۇت	الىپ	14
كەلە	سۇت	الدى	18
كەلە	سۇت	الايىن	14
كەلە	سۇت	قويىپ	16
كەلە	بەرسىن	دەيدى	1
كەلە	المايمىن	دەپ	7
كەلە	المايمىن	دەيدى	10
كەلە	بەرسەڭ	بولدى	4
كەلە	بەرسەڭ	بولادى	12
كەلە	بەرسەڭ	بولمايما	11
كەلە	المايسىڭ	عوي	3
كەلە	المايدى	عوي	10
كەلە	المايدى	ەكەن	7
كەلە	المايدى	ەكەنسىڭ	10
كەلە	المايدى	دەپ	13
كەلە	جاتسىڭ	عوي	1
كەلە	سالشى	جانىم	4
كەلە	الاسىڭبا	جانىم	4
كەلە	جاتر	ەكەن	2
كەلە	سالساڭ	بولدى	4
كەلە	سالساڭ	بولمايما	9
كەلە	بەرمەيدى	عوي	1
قابا	اۋدانى	كولباي	1
قابار	جوق	عوي	39
قابار	جوق	دەپ	43
قابار	جوق	بولدى	22
قابار	جوق	بولىپ	12
قابار	جوق	قوي	6
قابار	جوق	الى	32
قابار	جوق	بولسا	40
قابار	جوق	سودان	42
قابار	جوق	تەلەفون	37
قابار	جوق	پا	30
قابار	جوق	بولعان	26
قابار	جوق	ءالى	45
قابار	جوق	بوپ	41
قابار	بارما	جانىم	9
قابار	بارما	ەكەن	12
قابار	بەرە	سال	4
قابار	بەرە	سالىڭىزدار	10
قابار	وشار	جوق	6
قابار	وشار	بارما	5
قابارلاس	بولىپ	كەتتىم	4
قابارلاس	بولاما	جانىم	2
قابارلاسىڭىزدار	بىر	ادام	6
قابارلاسىڭىزدار	بىر	ورىن	7
قابارلاسىڭىزدار	بىر	تايى	30
قابارلاسىڭىزدار	ەكى	ادام	11
قابارلاسىڭىزدار	ەكى	ورىن	3
قابارلاسىڭىزدار	ەكى	ادامنىڭ	34
قابارلاسىڭىزدار	تەلەفون	نومىر	19
قابارلاسىڭىزدار	تەلەفون	نۇمىرى	17
قابارلاسىڭىزدار	تەلەفون	نومىرىم	2
قابارلاسىڭىزدار	ۇش	ادام	14
قابارلاسىڭىزدار	ۇش	ورىن	2
قابارلاسىڭىزدار	قازىر	جۇرەمىز	2
قابارلاسىڭىزدار	باعاسى	يۋان	10
قابارلاسىڭىزدار	باعاسى	لايىقتى	6
قابارلاسىڭىزدار	ناق	زات	1
قابارلاسىڭىزدار	زات	بولسا	5
قابارلاسىڭىزدار	زات	بولسادا	13
قابارلاسىڭىزدار	زات	ۇرىمجىدەن	15
قابارلاسىڭىزدار	دال	قازىر	1
قابارلاسىڭىزدار	ورىن	بار	4
قابارلاسىڭىزدار	ورىن	بوس	8
قابارلاسىڭىزدار	دەرەۋ	جۇرەتىن	43
قابارلاسىڭىزدار	دەرەۋ	جۇرەمىز	2
قابارلاسىڭىزدار	دەرەۋ	جۇرەمىن	15
قابارلاسىڭىزدار	ورنى	مۇڭعۇلكۇرە	14
قابارلاسىڭىزدار	جەتكىزىپ	بەرەمىن	7
قابارلاسىڭىزدار	جەتكىزىپ	بەرەمىز	4
قابارلاسىڭىزدار	زاكاز	جيىپ	2
قاتتى	جاقسى	كورىپ	13
قاتتى	جاقسى	كۇرىپ	22
قاتتى	جاقسى	كورەم	6
قاتتى	جاقسى	كۇرەم	25
قاتتى	جاقسى	كورەمىن	19
قاتتى	جاقسى	كورەتىن	28
قاتتى	جاقسى	كورەدى	19
قاتتى	جاقسى	كۇرەمىن	19
قاتتى	جاقسى	كۇرەدى	25
قاتتى	بولىپ	تۇر	6
قاتتى	بولىپ	كەتتى	9
قاتتى	كەلىپ	تۇر	6
قاتتى	كەلىپ	كەتتى	6
قاتتى	بولسا	تاتقانىڭ	2
قاتتى	قاربالاس	بولىپ	3
قاتتى	قاربالاس	پا	20
قاتتى	قاربالاس	بوپ	20
قاتتى	قاربالاس	ەكەنسىڭ	17
قاتتى	قاربالاس	بولدىم	23
قاتتى	ۇيقتاپ	قالىپپىن	3
قاتتى	كەرەك	بولىپ	2
قاتتى	كەرەك	بوپ	17
قاتتى	اۋىرىپ	جاتىر	12
قاتتى	اۋىرىپ	تۇر	7
قاتتى	اۋىرىپ	جاتىرمىن	23
قاتتى	اۋىرىپ	وتىرمىن	24
قاتتى	اۋىرىپ	كەتتى	18
قاتتى	اۋىرىپ	قالدى	40
قاتتى	اۋىرىپ	جۇر	20
قاتتى	اۋىرىپ	قالدىم	33
قاتتى	اۋىرىپ	جۇرمىن	43
قاتتى	اۋىرىپ	تۇرمىن	20
قاتتى	اۋىرىپ	قالىپتى	40
قاتتى	اۋىرىپ	تۇرما	30
قاتتى	اۋىرىپ	كەتەدى	51
قاتتى	اۋىرىپ	جاتىرما	50
قاتتى	اۋىرىپ	تۇرسىڭبا	50
قاتتى	ۇيات	بولدى	2
قاتتى	ۇيات	بولىپ	19
قاتتى	قاتتى	جاقسى	14
قاتتى	قاتتى	ايتىپ	16
قاتتى	قاتتى	قاتتى	9
قاتتى	قاتتى	ساعىندىم	9
قاتتى	قاتتى	ساعىنىپ	17
قاتتى	قيىن	بولدى	4
قاتتى	اشىپ	كەتتى	3
قاتتى	شارشاپ	وتىرمىن	19
قاتتى	شارشاپ	كەتتىم	9
قاتتى	شارشاپ	جۇرمىن	12
قاتتى	شارشاپ	تۇرمىن	13
قاتتى	شارشاپ	قالعان	26
قاتتى	شارشاپ	قالىپپىن	21
قاتتى	شارشاپ	قالپپىن	17
قاتتى	شارشاپ	جۇر	27
قاتتى	شارشاپ	جۇرسىڭ	24
قاتتى	شارشاپ	كەتىم	29
قاتتى	ساعىنىپ	جاتىرمىن	27
قاتتى	ساعىنىپ	وتىرمىن	20
قاتتى	ساعىنىپ	كەتتىم	5
قاتتى	ساعىنىپ	جۇرمىن	9
قاتتى	ساعىنىپ	تۇرمىن	19
قاتتى	ساعىنىپ	جۇر	45
قاتتى	ساعىنىپ	كەتكەن	47
قاتتى	ۇيىقتاپ	قالىپپىن	2
قاتتى	ساعىندىم	عوي	17
قاتتى	ساعىندىم	جانىم	2
قاتتى	ساعىندىم	سەنى	26
قاتتى	ساعىندىم	ۇزىڭدى	50
قاتتى	ساعىندىم	كەمپىرىم	42
قاتتى	باۋىر	باسىپ	1
قاتتى	سۋىق	ەكەن	4
قاتتى	رەنجىپ	قالدىم	7
قاتتى	رەنجىپ	قالدىڭبا	13
قاتتى	ماس	بولىپ	2
قاتتى	سۇيەم	جانىم	4
قاتتى	قاجەت	بولىپ	2
قاتتى	قاجەت	بوپ	17
قاتتى	سوعىپ	تۇر	4
قاتتى	سوعىپ	كەتتى	11
قاتتى	جاۋىپ	تۇر	6
قاتتى	جاۋىپ	كەتتى	9
قاتتى	جاۋىپ	جاتىر	11
قاتتى	اۋرىپ	جاتىر	13
قاتتى	اۋرىپ	تۇر	6
قاتتى	اۋرىپ	كەتتى	13
قاتتى	تيىپ	تۇر	4
قاتتى	قينالىپ	كەتتىم	7
قاتتى	قينالىپ	جۇرمىن	11
قاتتى	قينالىپ	تۇرمىن	12
قاتتى	ساعنىپ	كەتتىم	7
قاتتى	ساعنىپ	جۇرمىن	7
قاتتى	شارشادىڭ	عوي	2
قاتتى	اۇىرىپ	جاتىر	11
قاتتى	اۇىرىپ	تۇر	6
قاتتى	بوران	سوعىپ	4
قاتتى	جەك	كورىپ	5
قاتتى	شارشادىم	جانىم	7
قاتتى	شارشادىم	بۇگىن	8
قاتتى	رازى	بولىپ	5
قاتتى	رازى	بولدىم	6
قاتتى	اشۋىم	كەلىپ	7
قاتتى	اشۋىم	كەلدى	6
قاتتى	اڭساپ	كەتتىم	9
قاتتى	اڭساپ	جۇرمىن	7
قاتتى	اڭساپ	تۇرمىن	10
قاتتى	قىسىلىپ	كەتتىم	11
قاتتى	قىسىلىپ	قالدىم	13
قاتتى	قىسىلىپ	تۇرمىن	6
قاتتى	باتىپ	كەتتى	6
قاتتى	ساعندىم	جانىم	2
قاتتى	قىينالىپ	كەتتىم	5
قاتتى	قىينالىپ	جۇرمىن	12
قاتتى	قىينالىپ	تۇرمىن	12
قاتتى	شارشاعان	شىعارسىڭ	4
قاتتى	كوڭىلسىز	بولىپ	3
قاتتى	كوڭىلسىز	بولدىم	9
قاتتى	قىجالات	بولىپ	2
قاتتى	تيگەن	ەكەن	1
