token1	token2	token3	weight
ماشينا	ايداپ	جاتىرمىن	19
ماشينا	ايداپ	تەلەفون	31
ماشينا	ايداپ	كەتتى	27
ماشينا	ايداپ	جۇر	14
ماشينا	ايداپ	كەلدىم	26
ماشينا	ايداپ	جۇرمىن	12
ماشينا	ايداپ	بارا	16
ماشينا	ايداپ	كەلە	11
ماشينا	ايداپ	جۇرگەن	22
ماشينا	ايداپ	جۇرىپ	20
ماشينا	ايداپ	جۇرسىڭ	22
ماشينا	ايداپ	بارامىن	22
ماشينا	ايداپ	قايتاتىن	30
ماشينا	ايداپ	جۇرسىڭبە	16
ماشينا	قاجەت	بولسا	1
ماشينا	سوعىپ	كەتتى	1
ماشينا	ۇيرەنىپ	جاتىرمىن	1
ماشينا	نى	الىپ	7
ماشينا	نى	ايداپ	4
ماشينا	سىن	ايداپ	1
ماشينا	ايداي	الماي	1
ماشينا	ايدايتىن	ادام	1
ماشينا	ايدايمىن	عوي	6
ماشينا	ايدايمىن	دەپ	5
ەمەسپە	جانىم	سول	1
ەمەسپە	سول	كەزدە	1
قىز	جوق	بولىپ	1
قىز	ەكەن	عوي	6
قىز	ەكەن	دەپ	4
قىز	بىر	ۇل	3
قىز	بىر	ۇلى	8
قىز	نەعىپ	جاتىر	10
قىز	نەعىپ	جاتىرسىڭ	2
قىز	بار	عوي	12
قىز	بار	دەپ	14
قىز	بار	ەكەن	7
قىز	بار	ەدى	9
قىز	بار	بولاتىن	16
قىز	بولسا	بولدى	1
قىز	دوسىم	بار	1
قىز	كوپ	قوي	1
قىز	بالا	عوي	14
قىز	بالا	دەپ	18
قىز	بالا	جاقسى	13
قىز	بالا	ەكەن	13
قىز	بالا	بار	13
قىز	بالا	بولسا	12
قىز	بالا	دەگەن	15
قىز	بالا	بولعان	17
قىز	بالا	الامىز	18
قىز	تاۋىپ	ال	1
قىز	ەكەنسىڭ	عوي	1
قىز	جىگىتتەر	قايىرلى	10
قىز	جىگىتتەر	امانسىڭدارما	8
قىز	جىگىتتەر	قالدارىڭ	6
قىز	ەمەسپىن	عوي	1
قىز	كەلىنشەكتەر	بولسا	1
سۇراپ	نە	قىلاسىڭ	1
سۇراپ	جاتىر	عوي	8
سۇراپ	جاتىر	دەپ	12
سۇراپ	جاتىر	ەكەن	12
سۇراپ	جاتىر	دەيدى	16
سۇراپ	جاتىر	مىن	9
سۇراپ	الىپ	ال	11
سۇراپ	الىپ	بەر	10
سۇراپ	الىپ	بەرەيىن	7
سۇراپ	الىپ	بەرشى	10
سۇراپ	تۇر	عوي	4
سۇراپ	تۇر	ەكەن	6
سۇراپ	جاتىرمىن	عوي	2
سۇراپ	جاتىرمىن	جانىم	13
سۇراپ	وتىر	عوي	1
سۇراپ	وتىرمىن	عوي	1
سۇراپ	بەر	دەپ	1
سۇراپ	جۇر	عوي	1
سۇراپ	الدىم	عوي	1
سۇراپ	اتىپ	بەرەيىن	1
سۇراپ	قويدىم	جانىم	10
سۇراپ	قويدىم	جاۋاپ	8
سۇراپ	قويدىم	بەرسە	6
سۇراپ	كور	جانىم	6
سۇراپ	كور	شى	5
سۇراپ	ەدىم	جوق	1
سۇراپ	تاۋىپ	بەرەيىن	5
سۇراپ	تاۋىپ	بەرشى	5
سۇراپ	الايىن	دەپ	1
سۇراپ	تۇرمىن	عوي	1
سۇراپ	قويىپ	ەدىم	1
سۇراپ	بەرشى	دەپ	1
سۇراپ	قويايىن	دەپ	1
سۇراپ	وتىرسىڭ	عوي	1
سۇراپ	وتىرعان	جايىم	1
سۇراپ	كورەيىن	جانىم	13
سۇراپ	كورەيىن	دەپ	6
سۇراپ	كورەيىن	دەيدى	14
سۇراپ	كورەيىن	بولاما	13
سۇراپ	كورەيىن	دەگەم	12
سۇراپ	كۇرەيىن	دەپ	1
سۇراپ	كورسەڭ	بولادى	1
سۇراپ	جاتقانىم	عوي	2
سۇراپ	جاتقانىم	قوي	16
جامان	عوي	جانىم	1
جامان	بولسىن	دەپ	1
جامان	جاقسى	بولسىن	1
جامان	بولدى	عوي	1
جامان	ەكەن	عوي	7
جامان	ەكەن	جانىم	10
جامان	ەكەن	دەپ	10
جامان	ەكەن	دەيدى	16
جامان	ەكەن	قۇرسىن	17
جامان	بولىپ	تۇر	11
جامان	بولىپ	كەتتى	13
جامان	بولىپ	قالدى	13
جامان	بولىپ	قالدىم	15
جامان	بولىپ	كەتكەن	18
جامان	بولىپ	كەتەدى	18
جامان	بولىپ	قالادى	14
جامان	بولىپ	كەتىپتى	18
جامان	بولىپ	تۇرادى	20
جامان	بولىپ	كەتپتى	19
جامان	بولىپ	قالاما	26
جامان	ادام	عوي	17
جامان	ادام	دەپ	14
جامان	ادام	جوق	10
جامان	ادام	ەكەن	14
جامان	ادام	بولىپ	15
جامان	ادام	ەمەس	13
جامان	ادام	بولدىم	17
جامان	ادام	ەمەسپىن	13
جامان	بولادى	عوي	11
جامان	بولادى	جانىم	11
جامان	بولادى	دەپ	13
جامان	بولادى	ەكەن	7
جامان	بولادى	دەيدى	14
جامان	دەيدى	عوي	1
جامان	ەمەس	ەكەن	5
جامان	ەمەس	قوي	5
جامان	اۋىرىپ	تۇر	1
جامان	بالا	بولىپ	1
جامان	تۇس	كورىپ	1
جامان	بولعان	سوڭ	1
جامان	بولدىم	عوي	1
جامان	قىز	سول	1
جامان	بولسادا	امان	1
جامان	قاتىن	قايدان	1
جامان	سوز	ايتىپ	15
جامان	سوز	ەمەس	19
جامان	سوز	ايتپا	4
جامان	سوز	ايتپاشى	14
جامان	سوز	ايتبا	14
جامان	سۇز	ايتىپ	13
جامان	سۇز	ايتپا	6
جامان	سۇز	ايتپاشى	14
جامان	سۇز	ايتبا	9
جامان	قىزىم	سول	1
جامان	ۇيرەنىپ	قالعان	13
جامان	ۇيرەنىپ	العان	10
جامان	ۇيرەنىپ	الادى	12
جامان	ۇيرەنىپ	قالىپپىن	8
جامان	ۇيرەنىپ	كەتەسىڭ	11
جامان	كەمپىرىم	سول	8
جامان	كەمپىرىم	مەنىڭ	3
جامان	ايتپاي	جاقسى	1
جامان	شالىم	سول	6
جامان	شالىم	مەنىڭ	5
جامان	ءسوز	ايتپا	1
جامان	اتتى	بولىپ	6
جامان	اتتى	قىلىپ	5
جامان	ويىم	جوق	1
جامان	اۋىرۋ	بولىپ	1
جامان	كۇشىگىم	سول	1
جامان	كۇشىك	سول	1
جامان	بولساقتا	امان	1
كەتتىڭ	عوي	جانىم	4
كەتتىڭ	عوي	مەن	37
كەتتىڭ	عوي	دەپ	41
كەتتىڭ	عوي	بىر	50
كەتتىڭ	عوي	نە	18
كەتتىڭ	عوي	نەعىپ	32
كەتتىڭ	عوي	سەن	38
كەتتىڭ	عوي	بۇگىن	51
كەتتىڭ	عوي	ماعان	47
كەتتىڭ	عوي	مەنى	37
كەتتىڭ	عوي	دوسىم	19
كەتتىڭ	عوي	ۇزى	42
كەتتىڭ	عوي	قاربالاس	36
كەتتىڭ	عوي	ايتەۋ	50
كەتتىڭ	عوي	دەيمىن	17
كەتتىڭ	عوي	اينالايىن	48
كەتتىڭ	عوي	تەگى	48
كەتتىڭ	عوي	قاربالاسپا	36
كەتتىڭ	جانىم	سول	1
كەتتىڭ	جوق	بولىپ	1
كەتتىڭ	قوي	جانىم	1
كەتتىڭ	جول	بولسىن	1
جاڭە	كەلىپ	تاماق	6
جاڭە	كەلىپ	وتىرمىن	9
جاڭە	كەلىپ	شاي	8
جاڭە	تاماق	ىشىپ	7
جاڭە	تاماق	ءىشىپ	4
جاڭە	ۇيگە	كەلىپ	7
جاڭە	ۇيگە	كەلدىم	4
جاڭە	تەلەفون	سوعىپ	5
جاڭە	تەلەفون	سوقتى	10
جاڭە	تەلەفون	سوعىپتى	9
جاڭە	شاي	ىشىپ	1
جاڭە	كەلدى	عوي	1
جاڭە	كەلدىم	عوي	19
جاڭە	كەلدىم	جانىم	13
جاڭە	كەلدىم	ەندى	18
جاڭە	كەلدىم	تاماق	29
جاڭە	كەلدىم	ۇيگە	3
جاڭە	كەلدىم	جاتاققا	36
جاڭە	كەلدىم	جۇمىستان	35
جاڭە	كورىپ	جاتىرمىن	3
جاڭە	كورىپ	وتىرمىن	10
جاڭە	تۇرىپ	وتىرمىن	5
جاڭە	تۇرىپ	شاي	6
جاڭە	بولدىم	جانىم	4
جاڭە	بولدىم	ەندى	6
جاڭە	كۇرىپ	جاتىرمىن	2
جاڭە	كۇرىپ	وتىرمىن	11
جاڭە	بولدىق	جانىم	1
جاڭە	ەستىپ	جاتىرمىن	5
جاڭە	ەستىپ	وتىرمىن	5
جاڭە	كەلدىك	جانىم	11
جاڭە	كەلدىك	ۇيگە	2
جاڭە	جاتتىم	جانىم	1
جاڭە	تۇردىم	جانىم	1
جاڭە	تۇستىم	جۇمىستان	1
جاڭە	كىردىم	ۇيگە	1
جاڭە	وياندىم	جانىم	1
قالدىڭ	عوي	جانىم	3
قالدىڭ	عوي	نە	23
قالدىڭ	عوي	يا	26
قالدىڭ	عوي	دەيمىن	10
قالدىڭبا	جانىم	مەن	17
قالدىڭبا	جانىم	جاقسى	15
قالدىڭبا	جانىم	سول	6
قالدىڭبا	جانىم	مەنىڭ	12
قالدىڭبا	جانىم	اينالايىن	15
قالدىڭبا	جانىم	كەمپىرىم	15
قالدىڭبا	مەن	ەندى	1
قالدىڭبا	جوق	بولىپ	3
قالدىڭبا	جوق	بولدىڭ	8
قالدىڭبا	جاقسى	تۇس	1
قالدىڭبا	نە	بولدى	1
قالدىڭبا	نەگە	سويلەمەيسىڭ	1
قايدان	الىپ	ەدىڭ	1
قايدان	كەلدى	دەپ	1
قايدان	كورىپ	وتىرسىڭ	1
قايدان	تاۋىپ	الدى	19
قايدان	تاۋىپ	الدىڭ	7
قايدان	تاۋىپ	العان	22
قايدان	تاۋىپ	بەرەم	15
قايدان	تاۋىپ	جۇرسىڭ	23
قايدان	تاۋىپ	بەرەمىن	18
قايدان	تاۋىپ	الادى	24
قايدان	تاۋىپ	الاسىڭ	14
قايدان	تاۋىپ	العانسىڭ	15
قايدان	تاۋىپ	العاسىڭ	18
قايدان	كەلە	جاتىرسىڭ	4
قايدان	كەلە	قالدى	6
قايدان	الدىڭ	دەپ	1
قايدان	كۇرىپ	وتىرسىڭ	1
قايدان	بولسادا	تاۋىپ	1
قايدان	بىلەدى	ەكەن	1
قايدان	الادى	ەكەن	1
قايدان	بىلەم	جانىم	9
قايدان	بىلەم	مەن	9
قايدان	بىلەم	سەن	10
قايدان	بىلەم	سەنىڭ	10
قايدان	بىلىپ	قويدىڭ	1
قايدان	بىلەسىڭ	جانىم	1
قايدان	پايدا	بولدى	4
قايدان	پايدا	بولا	15
قايدان	پايدا	بولعان	15
قايدان	پايدا	بولدىڭ	11
قايدان	بىلەيىن	جانىم	12
قايدان	بىلەيىن	مەن	6
قايدان	بىلەيىن	بىر	27
قايدان	بىلەيىن	نە	30
قايدان	بىلەيىن	سەن	17
قايدان	بىلەيىن	ول	30
قايدان	بىلەيىن	ونى	19
قايدان	بىلەيىن	سەنىڭ	21
قايدان	بىلەيىن	ايتەۋ	24
قايدان	بىلەيىن	جۋاس	20
قايدان	بىلەيىن	اڭقاۋ	25
قايدان	تابام	جانىم	6
قايدان	تابام	دەپ	5
قايدان	تاپساڭ	سودان	8
قايدان	تاپساڭ	ودان	3
قايدان	تابامىن	دەپ	1
قايدان	تاپساڭدا	تاۋىپ	1
ايتام	عوي	جانىم	3
ايتام	عوي	مەن	16
ايتام	عوي	سەن	18
ايتام	عوي	ساعان	12
ايتام	جانىم	مەن	15
ايتام	جانىم	سول	5
ايتام	جانىم	مەنىڭ	13
ايتام	جانىم	سەنى	11
ايتام	جانىم	ساعان	16
ايتام	دەپ	وتىر	16
ايتام	دەپ	ەدىڭ	12
ايتام	دەپ	ۇمىتىپ	5
ايتام	دەپ	ۇمتىپ	10
ايتام	بىر	تۇرلى	1
ايتام	سول	كەزدە	1
ايتام	ايتام	ايتام	1
كەلەدى	عوي	جانىم	7
كەلەدى	عوي	دەپ	11
كەلەدى	عوي	ەندى	20
كەلەدى	عوي	دەيمىن	8
كەلەدى	عوي	دەيسىڭ	20
كەلەدى	جانىم	سول	1
كەلەدى	دەپ	جاتىر	13
كەلەدى	دەپ	ايتىپ	18
كەلەدى	دەپ	وتىر	16
كەلەدى	دەپ	وتىرمىن	17
كەلەدى	دەپ	قاربالاس	19
كەلەدى	دەپ	ەدى	18
كەلەدى	دەپ	قويدىم	20
كەلەدى	دەپ	جاتقان	19
كەلەدى	دەپ	ويلاپ	21
كەلەدى	دەپ	ەدىڭ	17
كەلەدى	دەپ	توسىپ	13
كەلەدى	دەپ	وتىرعان	25
كەلەدى	دەپ	قۋانىپ	22
كەلەدى	دەپ	ءتورت	14
كەلەدى	ەكەن	عوي	9
كەلەدى	ەكەن	جانىم	20
كەلەدى	ەكەن	مەن	30
كەلەدى	ەكەن	دەپ	9
كەلەدى	ەكەن	بىر	35
كەلەدى	ەكەن	سول	26
كەلەدى	ەكەن	ەرتەڭ	29
كەلەدى	ەكەن	بۇگىن	30
كەلەدى	ەكەن	سودان	23
كەلەدى	ەكەن	دەيدى	27
كەلەدى	ەكەن	ۇيگە	31
كەلەدى	ەكەن	دەسەم	17
كەلەدى	ەكەن	سونى	31
كەلەدى	ەكەن	سوعان	17
كەلەدى	بىر	كۇنى	1
كەلەدى	سول	كەزدە	1
كەلەدى	دەيدى	عوي	1
كەلەدى	دەگەن	سوڭ	1
كەلەدى	بىراق	سەن	1
كەلەدى	ەكەنسىڭ	عوي	1
ساعات	بولدى	عوي	1
ساعات	بولدى	الى	17
ساعات	بىر	بولدى	8
ساعات	بىر	جارىمدا	3
ساعات	بار	عوي	7
ساعات	بار	ەكەن	4
ساعات	ون	بولدى	16
ساعات	ون	بىر	15
ساعات	ون	ەكى	9
ساعات	ون	بىردە	12
ساعات	ون	جارىمدا	17
ساعات	ون	ەكىدە	12
ساعات	ون	ەكىدەن	17
ساعات	ون	ەكدە	18
ساعات	ەكى	بولدى	7
ساعات	ەكى	جارىمدا	4
ساعات	بىرگە	دەيىن	1
ساعات	قالدى	عوي	1
ساعات	قانشا	بولدى	1
ساعات	ىستەپ	ساعات	1
ساعات	ۇيقتاپ	الىپ	9
ساعات	ۇيقتاپ	الايىن	3
ساعات	ۇش	بولدى	10
ساعات	ۇش	جارىمدا	3
ساعات	ۋاقىت	بار	8
ساعات	ۋاقىت	قالدى	8
ساعات	ۋاقىت	شىعارىپ	7
ساعات	بەس	جارىمدا	1
ساعات	دەن	كەيىن	1
ساعات	نەشە	بولدى	1
ساعات	دەم	الىپ	1
ساعات	ۇيىقتاپ	الايىن	1
ساعات	جەتى	جارىمدا	1
ساعات	التى	جارىمدا	1
ساعات	تورت	جارىمدا	1
ساعات	تۇرت	جارىمدا	1
ساعات	نەشەدە	كەلەسىڭ	9
ساعات	نەشەدە	شىعاسىڭ	7
ساعات	نەشەدە	تۇسەسىڭ	7
ساعات	سەگىز	جارىمدا	1
ساعات	توعىز	جارىمدا	1
ساعات	ىستەيدى	ەكەن	1
ساعات	تان	كەيىن	1
ساعات	قانشادا	بارامىز	15
ساعات	قانشادا	كەلەسىڭ	11
ساعات	قانشادا	جۇرەمىز	14
ساعات	قانشادا	جۇرەسىڭ	15
ساعات	قانشادا	شىعاسىڭ	11
ساعات	قانشادا	تۇسەسىڭ	8
ساعات	بەستە	تۇرىپ	1
ساعات	شينجياڭ	ۋاقىتى	1
ساعات	وننان	كەيىن	1
ساعات	ەكىدەن	كەيىن	1
ساعات	بەيجىڭ	ۋاقىتى	1
ساعات	ونعا	دەيىن	1
ساعات	ۇشتەن	كەيىن	1
مىڭ	دەپ	تۇر	1
مىڭ	بىر	جۇز	1
مىڭ	بار	ەكەن	6
مىڭ	بار	ەدى	4
مىڭ	ەكى	جۇز	1
مىڭ	بولادى	ەكەن	1
مىڭ	دەيدى	عوي	1
مىڭ	بەرىپ	تۇر	6
مىڭ	بەرىپ	تۇرشى	4
مىڭ	يۋان	دەپ	44
مىڭ	يۋان	بولدى	45
مىڭ	يۋان	ەكەن	37
مىڭ	يۋان	بىر	49
مىڭ	يۋان	بار	28
مىڭ	يۋان	الىپ	26
مىڭ	يۋان	بولسا	33
مىڭ	يۋان	بولادى	49
مىڭ	يۋان	دەيدى	45
مىڭ	يۋان	قالدى	42
مىڭ	يۋان	اقشا	12
مىڭ	يۋان	بەر	48
مىڭ	يۋان	بەرىپ	13
مىڭ	يۋان	باسقا	48
مىڭ	يۋان	الدىم	45
مىڭ	يۋان	اتىپ	18
مىڭ	يۋان	كەرەك	45
مىڭ	يۋان	بەرە	18
مىڭ	يۋان	بەرەيىن	42
مىڭ	يۋان	تاۋىپ	14
مىڭ	يۋان	عانا	39
مىڭ	يۋان	سۇراپ	46
مىڭ	يۋان	العان	53
مىڭ	يۋان	بولسادا	41
مىڭ	يۋان	ناق	47
مىڭ	يۋان	اقشانى	49
مىڭ	يۋان	پۇل	51
مىڭ	يۋان	قۇڭباۋ	21
مىڭ	يۋان	بەردى	53
مىڭ	يۋان	اتشى	34
مىڭ	يۋان	قاجەت	48
مىڭ	يۋان	قارىز	19
مىڭ	يۋان	اقشام	53
مىڭ	يۋان	شىعاما	30
مىڭ	ۇش	جۇز	1
مىڭ	كەرەك	بولىپ	1
مىڭ	بەرە	تۇرشى	1
مىڭ	تاۋىپ	بەر	8
مىڭ	تاۋىپ	بەرە	11
مىڭ	تاۋىپ	بەرشى	6
مىڭ	سوم	ەكەن	39
مىڭ	سوم	بار	20
مىڭ	سوم	الىپ	19
مىڭ	سوم	بولسا	30
مىڭ	سوم	قالدى	44
مىڭ	سوم	اقشا	16
مىڭ	سوم	بەر	34
مىڭ	سوم	بەرىپ	11
مىڭ	سوم	الدىم	44
مىڭ	سوم	ات	40
مىڭ	سوم	اتىپ	16
مىڭ	سوم	كەرەك	42
مىڭ	سوم	بەرە	25
مىڭ	سوم	بەرەيىن	32
مىڭ	سوم	تاۋىپ	14
مىڭ	سوم	عانا	36
مىڭ	سوم	سۇراپ	37
مىڭ	سوم	العان	44
مىڭ	سوم	بولسادا	30
مىڭ	سوم	بەرەم	41
مىڭ	سوم	پۇل	28
مىڭ	سوم	قۇڭباۋ	38
مىڭ	سوم	بەرگەن	47
مىڭ	سوم	اتشى	31
مىڭ	سوم	قارىز	28
مىڭ	سوم	تاۇىپ	42
مىڭ	سوم	شىعاما	31
مىڭ	بەس	جۇز	1
مىڭ	مىڭ	العىس	1
مىڭ	بولسادا	بولادى	1
مىڭ	كەتەدى	ەكەن	1
مىڭ	بەرەدى	ەكەن	1
مىڭ	ەسە	ارتىق	1
مىڭ	الادى	ەكەن	1
مىڭ	بەرسەڭ	بولدى	1
مىڭ	التى	جۇز	1
مىڭ	يۇان	اقشا	8
مىڭ	يۇان	بەرىپ	8
مىڭ	يۇان	اتىپ	12
مىڭ	يۇان	تاۋىپ	10
مىڭ	قارىز	بار	1
مىڭ	كۇندىك	سالەم	1
جاتقان	جوق	قوي	3
جاتقان	جوق	سىڭ	9
جاتقان	جاقسى	عوي	1
جاتقان	بولدى	عوي	1
جاتقان	ەكەن	عوي	1
جاتقان	ادام	عوي	10
جاتقان	ادام	جوق	10
جاتقان	ادام	بار	7
جاتقان	ادام	كوپ	11
جاتقان	ايت	قابىل	11
جاتقان	ايت	مەرەكەلەرىڭىز	8
جاتقان	ايت	مەرەكەڭ	5
جاتقان	اق	تىلەكتەرىڭىزگە	1
جاتقان	اقشا	جوق	1
جاتقان	ەدى	عوي	1
جاتقان	سوڭ	ايتقانىم	1
جاتقان	شىعار	دەپ	9
جاتقان	شىعار	سىڭ	3
جاتقان	قىز	جىگىتتەر	1
جاتقان	ايتىڭ	قابىل	1
جاتقان	سياقتى	عوي	7
جاتقان	سياقتى	ەدى	8
جاتقان	سياقتى	ەدىڭ	8
جاتقان	وراز	ايت	1
جاتقان	ورازا	ايت	6
جاتقان	ورازا	ايتقا	20
جاتقان	ورازا	ايتىڭ	16
جاتقان	ورازا	ايىت	17
جاتقان	ورازا	ايتتارىڭ	20
جاتقان	ورازا	ايتتارىڭىز	15
جاتقان	ورازا	ايتىڭىز	11
جاتقان	ورازا	ايتارىڭىز	21
جاتقان	ەدىڭ	عوي	1
جاتقان	ايىت	مەرەكەلەرىڭىز	6
جاتقان	ايىت	مەرەكەڭ	5
جاتقان	بولدىڭ	عوي	1
جاتقان	دوستار	سالەمدەرىڭ	1
جاتقان	جەرى	جايلى	11
جاتقان	جەرى	جانناتتا	15
جاتقان	جەرى	جاناتتا	3
جاتقان	جوقسىڭ	عوي	1
جاتقان	بولۋ	كەرەك	1
جاتقان	جەرىڭ	جايلى	7
جاتقان	جەرىڭ	جاناتتا	4
جاتقان	جوقپىن	عوي	1
جاتقان	تۇردەن	سول	4
جاتقان	تۇردەن	اينالايىن	6
جاتقان	بولۋى	كەرەك	8
جاتقان	بولۋى	مۇمكىن	3
جاتقان	تۇرىڭنەن	اينالايىن	1
جاتقان	جەرىڭىز	جايلى	8
جاتقان	جەرىڭىز	جاناتتا	3
جاتقان	جايىم	بار	1
دەشى	جانىم	جانىم	16
دەشى	جانىم	سول	5
دەشى	جانىم	مەنىڭ	8
دەشى	جانىم	اينالايىن	17
دەشى	بولاما	جانىم	1
دەشى	شىركىن	اي	1
توي	بولسىن	بار	1
توي	ەكەن	عوي	1
توي	بار	دەپ	15
توي	بار	ەكەن	7
توي	بار	ەدى	9
توي	بار	سوعان	13
توي	بار	بولاتىن	13
توي	بولىپ	جاتىر	1
توي	قاشان	بولدى	5
توي	قاشان	بولعالى	6
توي	قۇتتى	بولسىن	2
توي	قۇتتى	ەكى	33
توي	قۇتتى	قۇتتى	54
توي	قۇتتى	توي	58
توي	قۇتتى	بالالار	36
توي	قۇتتى	بولسن	38
توي	قۇتتى	بالادار	65
توي	قۇتتى	بەرەكەلى	38
توي	جاسا	دەپ	1
توي	جاساپ	بىر	43
توي	جاساپ	جاتىر	27
توي	جاساپ	ال	18
توي	جاساپ	الىپ	18
توي	جاساپ	كەتتى	18
توي	جاساپ	كەتىپ	43
توي	جاساپ	الدى	27
توي	جاساپ	الدىم	35
توي	جاساپ	كەتتىم	46
توي	جاساپ	الايىن	39
توي	جاساپ	الدىڭ	45
توي	جاساپ	الدىڭبا	14
توي	جاساپ	جاتقان	44
توي	جاساپ	كەتكەن	18
توي	جاساپ	العان	12
توي	جاساپ	كەلگەن	38
توي	جاساپ	بارعان	35
توي	جاساپ	السا	42
توي	جاساپ	الساڭ	29
توي	جاساپ	العام	24
توي	جاساپ	الايىق	18
توي	جاساپ	كەتسەڭ	37
توي	جاساپ	كەتسەم	42
توي	جاساپ	اجىراسىپ	27
توي	جاساپ	الساق	25
توي	جاساپ	العامىن	46
توي	جاساپ	بالالى	30
توي	جاساپ	العانمىن	44
توي	قىلىپ	الدىڭبا	4
توي	قىلىپ	العان	6
توي	تويعا	ۇلاسسىن	2
توي	تويعا	ۇلاسىن	13
توي	قىلعان	سوڭ	1
توي	جاساعان	جوق	12
توي	جاساعان	ادام	15
توي	جاساعان	كۇنى	16
توي	جاساعان	سوڭ	6
توي	جاساعان	كەزدە	15
توي	جاساعان	جەرىم	16
توي	قىلام	دەپ	1
توي	جاساي	الماي	6
توي	جاساي	سالىپ	5
توي	جاسايتىن	بولىپ	7
توي	جاسايتىن	ادام	10
توي	جاسايتىن	كەزدە	10
توي	جاسايتىن	قىز	11
توي	جاسايدى	دەپ	14
توي	جاسايدى	ەكەن	2
توي	جاسايمىن	دەپ	1
توي	قۇتى	بولسىن	1
توي	جاسايىن	دەپ	1
توي	جاساعالى	جاتىر	3
توي	جاساعالى	جاتىرمىن	11
توي	جاساعالى	جاتقان	14
توي	جاسايمىز	دەپ	1
توي	جاساۋ	ويىڭ	4
توي	جاساۋ	ويىم	7
توي	جاسادى	عوي	1
توي	جاساماي	تۇرىپ	4
توي	جاساماي	تۇرعاندا	7
توي	جاسايىق	دەپ	2
توي	جاسايىق	بولاما	10
توي	جاسامايمىن	دەپ	1
توي	جاساماعان	بالا	6
توي	جاساماعان	قىز	5
توي	جاسايىم	دەپ	1
توي	جاساعام	جوق	1
توي	جاساعىم	جوق	8
توي	جاساعىم	كەلمەي	8
توي	جاساعىم	كەلمەيدى	7
توي	جاساعاننان	كەيىن	4
توي	جاساعاننان	بەرى	7
جاي	بولدى	عوي	1
جاي	بولىپ	كەتتى	4
جاي	بولىپ	قالدى	60
جاي	بولىپ	كەتى	46
جاي	بولىپ	كەتىپ	53
جاي	بولىپ	بارا	63
جاي	بولىپ	كەتكەن	31
جاي	بولىپ	كەتەدى	13
جاي	بولىپ	بارادى	30
جاي	بولىپ	كەتىپتى	39
جاي	بولىپ	كەتەت	66
جاي	بولىپ	كەتەتىن	20
جاي	بولىپ	كەتسە	27
جاي	بولىپ	كەتپتى	42
جاي	بولىپ	كەتپەسىن	44
جاي	بولىپ	كەتەمە	31
جاي	بولىپ	كەتتىمە	62
جاي	بولىپ	كەتەر	65
جاي	بولىپ	كەتىمە	76
جاي	بولىپ	كەتبەسىن	61
جاي	بولىپ	كەتپەسە	65
جاي	بولىپ	كەتسەدە	64
جاي	بولىپ	كەتەما	61
جاي	بولىپ	كەتتەدى	66
جاي	بولىپ	كەتتىعوي	75
جاي	بولىپ	كەتپەيمە	51
جاي	بولىپ	كەتبەيمە	73
جاي	كەلىپ	كەتتى	10
جاي	كەلىپ	قالدىم	3
جاي	بولادى	عوي	1
جاي	قالاي	جاقسىما	1
جاي	ەمەس	قوي	1
جاي	بوپ	كەتتى	5
جاي	بوپ	كەتى	26
جاي	بوپ	كەتكەن	28
جاي	بوپ	كەتەدى	13
جاي	بوپ	بارادى	20
جاي	بوپ	كەتىپتى	26
جاي	بوپ	كەتەت	31
جاي	بوپ	كەتەتىن	18
جاي	بوپ	كەتسە	20
جاي	بوپ	كەتەمە	21
جاي	كەلدى	عوي	1
جاي	كەلدىم	ۇيگە	1
جاي	تۇرىپ	قالدىم	11
جاي	تۇرىپ	قالىپپىن	8
جاي	تۇرىپ	قالپپىن	6
جاي	جاتىپ	ەرتە	3
جاي	جاتىپ	ەدىم	8
جاي	تۇسىپ	قالدىم	1
جاي	كەلەدى	عوي	8
جاي	كەلەدى	ەكەن	3
جاي	كەلەتىن	شىعار	1
جاي	بولپ	كەتتى	1
جاي	ايتقانىم	عوي	1
جاي	تۇسەدى	ەكەن	6
جاي	تۇسەدى	ەكەنسىڭ	4
جاي	قايتادى	ەكەنسىڭ	1
جاي	سۇراعانىم	عوي	1
جاي	جاتتىڭ	عوي	1
كەپ	الىپ	كەت	1
كەپ	تۇر	عوي	9
كەپ	تۇر	جانىم	7
كەپ	تۇر	دەپ	14
كەپ	تۇر	ەكەن	10
كەپ	تاماق	ىش	14
كەپ	تاماق	ىشىپ	8
كەپ	تاماق	ىستەپ	14
كەپ	تاماق	ءىشىپ	9
كەپ	تاماق	جاساپ	12
كەپ	كەتتى	عوي	2
كەپ	كەتتى	جانىم	12
كەپ	شاي	ىش	13
كەپ	شاي	ىشىپ	3
كەپ	شاي	ءىشىپ	12
كەپ	الدى	عوي	4
كەپ	الدى	دەپ	7
كەپ	الدىم	عوي	14
كەپ	الدىم	جانىم	5
كەپ	الدىم	دەپ	16
كەپ	الدىم	ۇيگە	9
كەپ	الدىڭبا	جانىم	4
كەپ	الدىڭبا	ۇيگە	7
كەپ	العان	ەكەن	1
كەپ	تۇرعان	جوق	1
كەپ	جەتكەن	قابىل	6
كەپ	جەتكەن	ورازا	5
كەپ	قالاما	دەپ	1
كەپ	اپتى	عوي	1
اينالايىن	جانىم	جانىم	35
اينالايىن	جانىم	مەن	56
اينالايىن	جانىم	سول	3
اينالايىن	جانىم	راحىمەت	58
